date,igw,wte_ft,head_ft_1,head_ft_2,head_ft_2,head_ft_3,head_ft_4
2012-07-31,4694,78.0465,78.0465,79.2719,79.2719,80.7989,81.0128
2012-08-31,4694,78.1628,78.1628,79.5466,79.5466,81.2564,81.4879
2012-09-30,4694,77.6688,77.6688,79.0579,79.0579,80.7986,81.0392
2012-10-31,4694,77.2857,77.2857,78.601,78.601,80.2728,80.5093
2012-11-30,4694,79.5791,79.5791,80.1956,80.1956,81.0663,81.2426
2012-12-31,4694,82.3818,82.3818,82.3991,82.3991,82.5627,82.6849
2013-01-31,4694,79.607,79.607,80.8744,80.8744,82.3161,82.523
2013-02-28,4694,78.4481,78.4481,79.8114,79.8114,81.4628,81.6904
2013-03-31,4694,78.6809,78.6809,79.5767,79.5767,80.7678,80.9674
2013-04-30,4694,77.1499,77.1499,78.083,78.083,79.3035,79.503
2013-05-31,4694,77.5959,77.5959,78.4993,78.4993,79.6496,79.8364
2013-06-30,4694,77.6387,77.6387,78.7873,78.7873,80.2447,80.4521
2013-07-31,4694,77.9669,77.9669,79.2735,79.2735,80.9247,81.1495
2013-08-31,4694,77.9504,77.9504,79.3935,79.3935,81.2135,81.4565
2013-09-30,4694,77.6954,77.6954,78.9112,78.9112,80.4913,80.7237
2013-10-31,4694,77.3058,77.3058,78.4829,78.4829,79.9762,80.201
2013-11-30,4694,78.0225,78.0225,78.9905,78.9905,80.2155,80.4167
2013-12-31,4694,78.087,78.087,79.152,79.152,80.4744,80.678
2014-01-31,4694,77.5007,77.5007,78.7405,78.7405,80.2563,80.4739
2014-02-28,4694,78.6505,78.6505,79.3278,79.3278,80.2455,80.4243
2014-03-31,4694,80.0691,80.0691,80.1306,80.1306,80.3547,80.487
2014-04-30,4694,77.1062,77.1062,77.5587,77.5587,78.1792,78.3395
2014-05-31,4694,77.2072,77.2072,77.7446,77.7446,78.3554,78.5052
2014-06-30,4694,77.0578,77.0578,77.8583,77.8583,78.8031,78.9753
2014-07-31,4694,77.4175,77.4175,78.3614,78.3614,79.4993,79.6868
2014-08-31,4694,77.5224,77.5224,78.6504,78.6504,80.0275,80.2363
2014-09-30,4694,77.3978,77.3978,78.439,78.439,79.7359,79.9448
2014-10-31,4694,77.3358,77.3358,78.2794,78.2794,79.4138,79.6119
2014-11-30,4694,77.6183,77.6183,78.4148,78.4148,79.3434,79.5255
2014-12-31,4694,81.5563,81.5563,81.0874,81.0874,80.6179,80.702
2015-01-31,4694,78.1086,78.1086,79.0278,79.0278,79.9532,80.1293
2015-02-28,4694,78.8484,78.8484,79.2928,79.2928,79.8086,79.9603
2015-03-31,4694,77.6009,77.6009,78.2966,78.2966,79.1112,79.2837
2015-04-30,4694,76.6305,76.6305,76.7724,76.7724,77.0189,77.1484
2015-05-31,4694,76.5773,76.5773,76.4638,76.4638,76.3414,76.435
2015-06-30,4694,76.1859,76.1859,76.0138,76.0138,75.7792,75.8606
2015-07-31,4694,76.5907,76.5907,76.3741,76.3741,76.0273,76.0988
2015-08-31,4694,76.657,76.657,76.3894,76.3894,75.9586,76.0253
2015-09-30,4694,76.7921,76.7921,76.4775,76.4775,75.9436,76.0037
2015-10-31,4694,76.686,76.686,76.4981,76.4981,76.0404,76.1061
2015-11-30,4694,77.4834,77.4834,77.247,77.247,76.7135,76.7717
2015-12-31,4694,78.243,78.243,78.0199,78.0199,77.5273,77.5876
2016-01-31,4694,81.4838,81.4838,80.4666,80.4666,79.1529,79.1576
2016-02-29,4694,78.7998,78.7998,78.9593,78.9593,78.9344,79.029
2016-03-31,4694,81.969,81.969,81.0409,81.0409,79.945,79.9704
2016-04-30,4694,77.539,77.539,77.6589,77.6589,77.7089,77.8121
2016-05-31,4694,77.1781,77.1781,77.5366,77.5366,77.8027,77.9119
2016-06-30,4694,77.082,77.082,77.7491,77.7491,78.4279,78.5646
2016-07-31,4694,77.5451,77.5451,78.4331,78.4331,79.4029,79.5627
2016-08-31,4694,77.7522,77.7522,78.9227,78.9227,80.2347,80.4257
2016-09-30,4694,77.5889,77.5889,78.7589,78.7589,80.1126,80.3189
2016-10-31,4694,78.1587,78.1587,79.0643,79.0643,80.1635,80.3591
2016-11-30,4694,78.83,78.83,79.6135,79.6135,80.5771,80.7653
2016-12-31,4694,82.0354,82.0354,81.9819,81.9819,82.0398,82.1652
2017-01-31,4694,83.1429,83.1429,83.1483,83.1483,83.1821,83.3017
2017-02-28,4694,83.3571,83.3571,83.4791,83.4791,83.6462,83.7737
2017-03-31,4694,82.0304,82.0304,82.4426,82.4426,82.99,83.1445
2017-04-30,4694,81.2208,81.2208,81.2857,81.2857,81.54,81.678
2017-05-31,4694,78.7521,78.7521,79.6738,79.6738,80.7934,80.9842
2017-06-30,4694,77.7431,77.7431,79.0429,79.0429,80.6319,80.8537
2017-07-31,4694,78.0309,78.0309,79.349,79.349,80.981,81.2064
2017-08-31,4694,78.2921,78.2921,79.6252,79.6252,81.2544,81.4818
2017-09-30,4694,77.7552,77.7552,79.0846,79.0846,80.7197,80.9525
2017-10-31,4694,77.2895,77.2895,78.5533,78.5533,80.1141,80.343
2017-11-30,4694,79.3168,79.3168,79.9417,79.9417,80.7636,80.9373
2017-12-31,4694,78.696,78.696,79.7207,79.7207,80.9256,81.1209
2018-01-31,4694,79.1727,79.1727,80.0689,80.0689,81.1563,81.3437
2018-02-28,4694,77.9842,77.9842,79.1036,79.1036,80.4591,80.6679
2018-03-31,4694,80.9414,80.9414,80.8312,80.8312,80.871,80.9915
2018-04-30,4694,79.8353,79.8353,79.828,79.828,79.918,80.0415
2018-05-31,4694,77.918,77.918,78.7366,78.7366,79.6478,79.8201
2018-06-30,4694,77.6266,77.6266,78.7103,78.7103,79.958,80.1526
2018-07-31,4694,78.0152,78.0152,79.1776,79.1776,80.5382,80.7427
2018-08-31,4694,78.1631,78.1631,79.4383,79.4383,80.9394,81.1579
2018-09-30,4694,77.5864,77.5864,78.8982,78.8982,80.4758,80.7061
2018-10-31,4694,77.074,77.074,78.2027,78.2027,79.6115,79.8326
2018-11-30,4694,78.006,78.006,78.7508,78.7508,79.7057,79.8922
2018-12-31,4694,78.6067,78.6067,79.2452,79.2452,80.0683,80.2424
2019-01-31,4694,81.5759,81.5759,81.373,81.373,81.2489,81.3563
2019-02-28,4694,82.8436,82.8436,82.4938,82.4938,82.1171,82.204
2019-03-31,4694,82.4003,82.4003,82.257,82.257,82.1033,82.2056
2019-04-30,4694,80.1364,80.1364,80.2679,80.2679,80.52,80.6542
2019-05-31,4694,80.5874,80.5874,80.729,80.729,80.9501,81.0741
2019-06-30,4694,78.4877,78.4877,79.6134,79.6134,80.9399,81.1393
2019-07-31,4694,78.0507,78.0507,79.4825,79.4825,81.2116,81.4431
2019-08-31,4694,78.0789,78.0789,79.5594,79.5594,81.3642,81.6073
2019-09-30,4694,77.6787,77.6787,79.0645,79.0645,80.7981,81.0429
2019-10-31,4694,77.3547,77.3547,78.604,78.604,80.1458,80.3777
2019-11-30,4694,77.9107,77.9107,78.8691,78.8691,80.039,80.2427
2019-12-31,4694,79.5876,79.5876,80.0112,80.0112,80.5531,80.7116
2020-01-31,4694,78.6497,78.6497,79.4955,79.4955,80.4389,80.6244
2020-02-29,4694,77.7668,77.7668,78.6933,78.6933,79.8026,80.0024
2020-03-31,4694,77.5995,77.5995,78.3451,78.3451,79.2898,79.4782
2020-04-30,4694,76.8825,76.8825,77.381,77.381,78.0787,78.2486
2020-05-31,4694,77.6012,77.6012,78.0958,78.0958,78.6886,78.8414
2020-06-30,4694,77.4793,77.4793,78.3881,78.3881,79.4408,79.623
2020-07-31,4694,77.8774,77.8774,79.0234,79.0234,80.3665,80.5712
2020-08-31,4694,77.9646,77.9646,79.3458,79.3458,80.9827,81.2132
2020-09-30,4694,77.6092,77.6092,78.9133,78.9133,80.4802,80.7139
2020-10-31,4694,77.5027,77.5027,78.5928,78.5928,79.8838,80.0984
2020-11-30,4694,77.9031,77.9031,78.7718,78.7718,79.771,79.9613
2020-12-31,4694,77.8698,77.8698,78.6997,78.6997,79.6542,79.8386
2021-01-31,4694,77.7665,77.7665,78.5539,78.5539,79.4768,79.6587
2021-02-28,4694,77.7001,77.7001,78.3619,78.3619,79.1719,79.3466
2021-03-31,4694,77.832,77.832,78.309,78.309,78.9209,79.0817
2021-04-30,4694,76.636,76.636,76.6916,76.6916,76.8703,77.0007
2021-05-31,4694,76.882,76.882,77.0131,77.0131,77.0782,77.1904
2021-06-30,4694,76.9563,76.9563,77.3114,77.3114,77.5824,77.7078
2021-07-31,4694,77.3401,77.3401,77.8141,77.8141,78.2076,78.3435
2021-08-31,4694,77.327,77.327,77.9979,77.9979,78.6209,78.777
2021-09-30,4694,77.2225,77.2225,77.8865,77.8865,78.5466,78.71
1973-09-30,4770,72.45,72.45,74.94,74.94,74.72,74.72
1973-10-31,4770,73.7475,73.7475,73.4288,73.4288,73.2159,73.2965
1973-11-30,4770,79.4755,79.4755,77.3771,77.3771,75.3779,75.3457
1973-12-31,4770,80.0043,80.0043,78.2756,78.2756,76.477,76.4508
1974-01-31,4770,80.7473,80.7473,79.162,79.162,77.4464,77.422
1974-02-28,4770,78.5005,78.5005,77.9601,77.9601,77.2922,77.3293
1974-03-31,4770,80.7354,80.7354,79.4374,79.4374,78.1259,78.128
1974-04-30,4770,78.7341,78.7341,78.1052,78.1052,77.4502,77.4915
1974-05-31,4770,77.0147,77.0147,77.2291,77.2291,77.2824,77.3612
1974-06-30,4770,76.094,76.094,76.6675,76.6675,77.1217,77.2274
1974-07-31,4770,76.4301,76.4301,76.9051,76.9051,77.2826,77.388
1974-08-31,4770,76.1605,76.1605,76.7556,76.7556,77.2593,77.3768
1974-09-30,4770,75.731,75.731,76.3085,76.3085,76.8755,77.0039
1974-10-31,4770,75.6399,75.6399,76.1559,76.1559,76.6704,76.7984
1974-11-30,4770,75.9201,75.9201,76.2838,76.2838,76.6679,76.7898
1974-12-31,4770,76.7233,76.7233,76.8156,76.8156,76.9432,77.0504
1975-01-31,4770,76.3155,76.3155,76.6169,76.6169,76.9543,77.0739
1975-02-28,4770,79.9395,79.9395,78.9758,78.9758,78.11,78.159
1975-03-31,4770,80.5126,80.5126,79.6433,79.6433,78.7723,78.8168
1975-04-30,4770,77.192,77.192,77.5307,77.5307,77.8744,77.9897
1975-05-31,4770,77.6789,77.6789,77.9348,77.9348,78.1592,78.2637
1975-06-30,4770,76.572,76.572,77.2901,77.2901,77.9861,78.1189
1975-07-31,4770,76.328,76.328,77.0932,77.0932,77.8551,77.9956
1975-08-31,4770,76.4457,76.4457,77.1171,77.1171,77.787,77.926
1975-09-30,4770,75.8041,75.8041,76.4918,76.4918,77.2274,77.3752
1975-10-31,4770,75.6987,75.6987,76.2282,76.2282,76.8264,76.9679
1975-11-30,4770,75.8669,75.8669,76.2484,76.2484,76.6975,76.8302
1975-12-31,4770,76.0808,76.0808,76.3747,76.3747,76.7316,76.8579
1976-01-31,4770,75.8533,75.8533,76.2367,76.2367,76.6911,76.8227
1976-02-29,4770,76.0525,76.0525,76.3489,76.3489,76.7353,76.8617
1976-03-31,4770,76.3957,76.3957,76.5974,76.5974,76.8775,76.9954
1976-04-30,4770,75.6742,75.6742,76.1711,76.1711,76.6974,76.8273
1976-05-31,4770,75.9967,75.9967,76.488,76.488,76.9171,77.0387
1976-06-30,4770,75.9309,75.9309,76.4945,76.4945,76.9644,77.09
1976-07-31,4770,76.1354,76.1354,76.6589,76.6589,77.0518,77.1755
1976-08-31,4770,76.4459,76.4459,76.8647,76.8647,77.1445,77.2644
1976-09-30,4770,75.8195,75.8195,76.3241,76.3241,76.7421,76.8738
1976-10-31,4770,75.3592,75.3592,75.8371,75.8371,76.2852,76.4201
1976-11-30,4770,75.3725,75.3725,75.7562,75.7562,76.1346,76.2649
1976-12-31,4770,75.5183,75.5183,75.8351,75.8351,76.1605,76.2863
1977-01-31,4770,75.6378,75.6378,75.9256,75.9256,76.2461,76.3706
1977-02-28,4770,75.5257,75.5257,75.8657,75.8657,76.2458,76.3718
1977-03-31,4770,75.6423,75.6423,75.9431,75.9431,76.2922,76.4142
1977-04-30,4770,75.2879,75.2879,75.7229,75.7229,76.1719,76.2975
1977-05-31,4770,75.5278,75.5278,75.8847,75.8847,76.233,76.3517
1977-06-30,4770,75.4203,75.4203,75.8485,75.8485,76.2075,76.3272
1977-07-31,4770,75.5433,75.5433,75.9408,75.9408,76.2237,76.341
1977-08-31,4770,75.5528,75.5528,75.9132,75.9132,76.1453,76.263
1977-09-30,4770,75.4446,75.4446,75.6516,75.6516,75.7886,75.9044
1977-10-31,4770,74.9877,74.9877,75.0485,75.0485,75.0851,75.1971
1977-11-30,4770,75.2255,75.2255,75.1732,75.1732,75.0547,75.1542
1977-12-31,4770,76.7409,76.7409,76.211,76.211,75.6078,75.6764
1978-01-31,4770,80.3847,80.3847,78.7974,78.7974,77.1153,77.1172
1978-02-28,4770,80.1863,80.1863,79.1165,79.1165,77.8305,77.8493
1978-03-31,4770,80.5631,80.5631,79.5246,79.5246,78.3675,78.3926
1978-04-30,4770,78.9466,78.9466,78.4154,78.4154,77.8399,77.8974
1978-05-31,4770,77.1944,77.1944,77.4556,77.4556,77.5787,77.6714
1978-06-30,4770,76.1049,76.1049,76.7729,76.7729,77.3419,77.4615
1978-07-31,4770,76.104,76.104,76.7623,76.7623,77.3387,77.4621
1978-08-31,4770,76.2819,76.2819,76.8716,76.8716,77.3826,77.5065
1978-09-30,4770,75.9284,75.9284,76.4989,76.4989,77.0605,77.1932
1978-10-31,4770,75.3698,75.3698,75.9544,75.9544,76.5728,76.7118
1978-11-30,4770,75.5841,75.5841,75.9851,75.9851,76.4352,76.5653
1978-12-31,4770,75.6352,75.6352,76.0033,76.0033,76.4133,76.5405
1979-01-31,4770,77.238,77.238,77.0542,77.0542,76.9313,77.0269
1979-02-28,4770,79.0915,79.0915,78.3852,78.3852,77.7152,77.7763
1979-03-31,4770,78.5915,78.5915,78.2511,78.2511,77.8906,77.9667
1979-04-30,4770,76.5077,76.5077,76.9461,76.9461,77.3677,77.4886
1979-05-31,4770,76.6858,76.6858,77.1351,77.1351,77.5289,77.6452
1979-06-30,4770,76.1232,76.1232,76.8368,76.8368,77.4762,77.6075
1979-07-31,4770,76.3442,76.3442,76.9834,76.9834,77.5425,77.6724
1979-08-31,4770,76.4826,76.4826,77.0658,77.0658,77.555,77.6848
1979-09-30,4770,75.8181,75.8181,76.4487,76.4487,77.0464,77.188
1979-10-31,4770,75.6665,75.6665,76.1551,76.1551,76.6581,76.7963
1979-11-30,4770,76.1357,76.1357,76.3733,76.3733,76.643,76.7675
1979-12-31,4770,77.5833,77.5833,77.341,77.341,77.1332,77.2279
1980-01-31,4770,80.4177,80.4177,79.3873,79.3873,78.3703,78.414
1980-02-29,4770,81.075,81.075,80.1821,80.1821,79.2316,79.2734
1980-03-31,4770,79.1741,79.1741,79.1024,79.1024,79.0311,79.1228
1980-04-30,4770,76.6851,76.6851,77.4599,77.4599,78.3056,78.4506
1980-05-31,4770,76.4566,76.4566,77.2995,77.2995,78.2098,78.3565
1980-06-30,4770,76.2023,76.2023,77.0836,77.0836,78.0404,78.1916
1980-07-31,4770,76.3602,76.3602,77.1502,77.1502,77.9725,78.1185
1980-08-31,4770,76.4479,76.4479,77.1598,77.1598,77.8744,78.0176
1980-09-30,4770,75.9008,75.9008,76.5964,76.5964,77.3418,77.4915
1980-10-31,4770,75.4191,75.4191,76.0704,76.0704,76.7903,76.9405
1980-11-30,4770,75.5197,75.5197,75.9781,75.9781,76.5093,76.6487
1980-12-31,4770,76.5326,76.5326,76.6024,76.6024,76.7324,76.847
1981-01-31,4770,78.5257,78.5257,77.9917,77.9917,77.4948,77.5701
1981-02-28,4770,77.261,77.261,77.357,77.357,77.431,77.5367
1981-03-31,4770,78.7844,78.7844,78.3151,78.3151,77.9048,77.9815
1981-04-30,4770,75.6853,75.6853,76.1533,76.1533,76.6524,76.7802
1981-05-31,4770,76.0625,76.0625,76.4998,76.4998,76.8533,76.9662
1981-06-30,4770,76.036,76.036,76.6107,76.6107,77.0706,77.1897
1981-07-31,4770,76.3187,76.3187,76.9036,76.9036,77.3479,77.4691
1981-08-31,4770,76.4752,76.4752,77.0615,77.0615,77.502,77.6279
1981-09-30,4770,76.0912,76.0912,76.6629,76.6629,77.1661,77.3019
1981-10-31,4770,75.7128,75.7128,76.2153,76.2153,76.7115,76.8492
1981-11-30,4770,79.925,79.925,78.8905,78.8905,77.8952,77.9442
1981-12-31,4770,80.5003,80.5003,79.6327,79.6327,78.6496,78.6918
1982-01-31,4770,80.3648,80.3648,79.8199,79.8199,79.1658,79.2228
1982-02-28,4770,80.2896,80.2896,79.8958,79.8958,79.4986,79.5689
1982-03-31,4770,80.5032,80.5032,80.0908,80.0908,79.7673,79.8403
1982-04-30,4770,80.3499,80.3499,79.7145,79.7145,79.2479,79.3127
1982-05-31,4770,77.6586,77.6586,78.1126,78.1126,78.5584,78.6713
1982-06-30,4770,76.3656,76.3656,77.2092,77.2092,78.0664,78.2056
1982-07-31,4770,76.296,76.296,77.1112,77.1112,77.9361,78.0766
1982-08-31,4770,76.5299,76.5299,77.2463,77.2463,77.963,78.101
1982-09-30,4770,76.0875,76.0875,76.7809,76.7809,77.5453,77.6926
1982-10-31,4770,77.1301,77.1301,77.2997,77.2997,77.5749,77.6957
1982-11-30,4770,78.2511,78.2511,78.0709,78.0709,77.9654,78.0626
1982-12-31,4770,79.19,79.19,78.8131,78.8131,78.4717,78.5534
1983-01-31,4770,80.5127,80.5127,79.9005,79.9005,79.2941,79.3581
1983-02-28,4770,81.1524,81.1524,80.5663,80.5663,79.9848,80.048
1983-03-31,4770,81.6802,81.6802,81.0716,81.0716,80.5269,80.591
1983-04-30,4770,79.5293,79.5293,79.4877,79.4877,79.5976,79.6994
1983-05-31,4770,77.7502,77.7502,77.9651,77.9651,78.3729,78.4907
1983-06-30,4770,77.1473,77.1473,77.5688,77.5688,78.0814,78.202
1983-07-31,4770,76.2266,76.2266,76.9911,76.9911,77.8166,77.9566
1983-08-31,4770,76.1948,76.1948,76.9551,76.9551,77.7914,77.9351
1983-09-30,4770,76.1273,76.1273,76.8031,76.8031,77.609,77.7554
1983-10-31,4770,75.5126,75.5126,76.2652,76.2652,77.1738,77.3288
1983-11-30,4770,79.2536,79.2536,78.6414,78.6414,78.2057,78.2817
1983-12-31,4770,81.0577,81.0577,80.1469,80.1469,79.2637,79.3084
1984-01-31,4770,78.8294,78.8294,79.0209,79.0209,79.1487,79.2504
1984-02-29,4770,78.3148,78.3148,78.5904,78.5904,78.9401,79.0588
1984-03-31,4770,78.3997,78.3997,78.4932,78.4932,78.7326,78.8479
1984-04-30,4770,76.3296,76.3296,77.1116,77.1116,77.9904,78.1422
1984-05-31,4770,76.0958,76.0958,76.922,76.922,77.8006,77.9503
1984-06-30,4770,76.1473,76.1473,76.9424,76.9424,77.773,77.9202
1984-07-31,4770,76.2662,76.2662,77.0213,77.0213,77.7868,77.932
1984-08-31,4770,76.3424,76.3424,77.0334,77.0334,77.735,77.88
1984-09-30,4770,75.7643,75.7643,76.4618,76.4618,77.2222,77.3749
1984-10-31,4770,75.8851,75.8851,76.5037,76.5037,77.2415,77.3933
1984-11-30,4770,78.7247,78.7247,78.4286,78.4286,78.2857,78.3846
1984-12-31,4770,77.2286,77.2286,77.7591,77.7591,78.3237,78.4591
1985-01-31,4770,76.4314,76.4314,77.2793,77.2793,78.2372,78.3961
1985-02-28,4770,76.8271,76.8271,77.4279,77.4279,78.2272,78.3784
1985-03-31,4770,77.4671,77.4671,77.774,77.774,78.2816,78.4155
1985-04-30,4770,76.2599,76.2599,76.9511,76.9511,77.7955,77.9459
1985-05-31,4770,76.5424,76.5424,77.3634,77.3634,78.2822,78.431
1985-06-30,4770,76.7531,76.7531,77.8055,77.8055,78.971,79.1341
1985-07-31,4770,77.2125,77.2125,78.3483,78.3483,79.6288,79.8033
1985-08-31,4770,77.3409,77.3409,78.5458,78.5458,79.9307,80.1173
1985-09-30,4770,76.8285,76.8285,77.9477,77.9477,79.3222,79.5148
1985-10-31,4770,75.8702,75.8702,77.0473,77.0473,78.4743,78.6703
1985-11-30,4770,76.952,76.952,77.6086,77.6086,78.5009,78.6632
1985-12-31,4770,76.846,76.846,77.5282,77.5282,78.4026,78.5614
1986-01-31,4770,79.2818,79.2818,79.1144,79.1144,79.1499,79.2585
1986-02-28,4770,81.5202,81.5202,80.7534,80.7534,80.1327,80.1998
1986-03-31,4770,80.8133,80.8133,80.425,80.425,80.1458,80.231
1986-04-30,4770,77.2609,77.2609,77.7429,77.7429,78.3657,78.5039
1986-05-31,4770,77.0815,77.0815,77.7296,77.7296,78.4375,78.573
1986-06-30,4770,76.62,76.62,77.6091,77.6091,78.7114,78.8686
1986-07-31,4770,77.0493,77.0493,78.0794,78.0794,79.272,79.4377
1986-08-31,4770,77.1994,77.1994,78.3243,78.3243,79.6462,79.8254
1986-09-30,4770,76.751,76.751,77.8386,77.8386,79.1941,79.3828
1986-10-31,4770,75.7147,75.7147,76.6873,76.6873,77.9371,78.122
1986-11-30,4770,75.8817,75.8817,76.5441,76.5441,77.4348,77.5954
1986-12-31,4770,76.2733,76.2733,76.7887,76.7887,77.4759,77.6213
1987-01-31,4770,76.8277,76.8277,77.163,77.163,77.6549,77.7879
1987-02-28,4770,77.6167,77.6167,77.6773,77.6773,77.8855,78.0017
1987-03-31,4770,80.0327,80.0327,79.2719,79.2719,78.644,78.7108
1987-04-30,4770,76.3964,76.3964,76.9203,76.9203,77.4529,77.5836
1987-05-31,4770,76.2793,76.2793,76.9237,76.9237,77.5314,77.6628
1987-06-30,4770,76.3825,76.3825,77.1458,77.1458,77.8989,78.0395
1987-07-31,4770,76.7494,76.7494,77.5558,77.5558,78.3887,78.5373
1987-08-31,4770,76.832,76.832,77.7375,77.7375,78.7095,78.8711
1987-09-30,4770,76.2988,76.2988,77.2604,77.2604,78.3699,78.5461
1987-10-31,4770,75.7395,75.7395,76.7463,76.7463,77.9258,78.1083
1987-11-30,4770,76.2071,76.2071,76.9794,76.9794,77.9229,78.0903
1987-12-31,4770,79.0073,79.0073,78.8438,78.8438,78.8517,78.9619
1988-01-31,4770,79.339,79.339,79.3462,79.3462,79.4134,79.5231
1988-02-29,4770,76.9469,76.9469,77.7772,77.7772,78.7003,78.8608
1988-03-31,4770,76.6966,76.6966,77.3835,77.3835,78.2282,78.3853
1988-04-30,4770,76.0289,76.0289,76.631,76.631,77.3966,77.5458
1988-05-31,4770,76.3459,76.3459,77.0046,77.0046,77.7167,77.8558
1988-06-30,4770,76.2727,76.2727,77.1719,77.1719,78.1367,78.2901
1988-07-31,4770,76.6806,76.6806,77.6805,77.6805,78.7556,78.9188
1988-08-31,4770,76.819,76.819,77.9331,77.9331,79.159,79.3377
1988-09-30,4770,76.3359,76.3359,77.4401,77.4401,78.7317,78.9221
1988-10-31,4770,75.666,75.666,76.7332,76.7332,78.0287,78.2194
1988-11-30,4770,76.8186,76.8186,77.3588,77.3588,78.0979,78.2534
1988-12-31,4770,76.808,76.808,77.3646,77.3646,78.0616,78.2115
1989-01-31,4770,76.424,76.424,77.0815,77.0815,77.8834,78.0392
1989-02-28,4770,76.2185,76.2185,76.8425,76.8425,77.6333,77.7885
1989-03-31,4770,80.4131,80.4131,79.4874,79.4874,78.7544,78.819
1989-04-30,4770,76.8479,76.8479,76.9828,76.9828,77.1205,77.2304
1989-05-31,4770,76.3206,76.3206,76.7828,76.7828,77.1433,77.2586
1989-06-30,4770,76.2834,76.2834,76.9538,76.9538,77.561,77.6898
1989-07-31,4770,76.6447,76.6447,77.4264,77.4264,78.1718,78.3115
1989-08-31,4770,76.8932,76.8932,77.7832,77.7832,78.6754,78.8295
1989-09-30,4770,76.9877,76.9877,77.712,77.712,78.5367,78.6949
1989-10-31,4770,76.1177,76.1177,77.068,77.068,78.0715,78.239
1989-11-30,4770,76.1686,76.1686,76.9365,76.9365,77.7986,77.9572
1989-12-31,4770,76.0073,76.0073,76.7535,76.7535,77.5984,77.7547
1990-01-31,4770,77.3712,77.3712,77.5743,77.5743,77.9034,78.029
1990-02-28,4770,76.7209,76.7209,77.1693,77.1693,77.7097,77.8462
1990-03-31,4770,76.9966,76.9966,77.2526,77.2526,77.617,77.7427
1990-04-30,4770,75.807,75.807,76.4018,76.4018,77.066,77.2057
1990-05-31,4770,76.8748,76.8748,77.299,77.299,77.7361,77.8556
1990-06-30,4770,76.3149,76.3149,77.2397,77.2397,78.1543,78.2989
1990-07-31,4770,76.7684,76.7684,77.7447,77.7447,78.7212,78.8714
1990-08-31,4770,76.9066,76.9066,77.9541,77.9541,79.0281,79.1886
1990-09-30,4770,76.1821,76.1821,77.2482,77.2482,78.4184,78.5919
1990-10-31,4770,75.7557,75.7557,76.7106,76.7106,77.7814,77.9508
1990-11-30,4770,75.7416,75.7416,76.547,76.547,77.4535,77.6126
1990-12-31,4770,75.8259,75.8259,76.5205,76.5205,77.3029,77.4539
1991-01-31,4770,75.7029,75.7029,76.352,76.352,77.1016,77.251
1991-02-28,4770,75.9473,75.9473,76.4127,76.4127,76.9827,77.1214
1991-03-31,4770,80.0692,80.0692,79.068,79.068,78.1771,78.2285
1991-04-30,4770,76.4423,76.4423,76.4697,76.4697,76.473,76.5724
1991-05-31,4770,75.7482,75.7482,75.8448,75.8448,75.8582,75.9518
1991-06-30,4770,75.6322,75.6322,75.7959,75.7959,75.8679,75.9612
1991-07-31,4770,75.4575,75.4575,75.605,75.605,75.6911,75.7853
1991-08-31,4770,75.6045,75.6045,75.8533,75.8533,76.0159,76.1145
1991-09-30,4770,75.5627,75.5627,75.801,75.801,76.0021,76.1079
1991-10-31,4770,75.2301,75.2301,75.481,75.481,75.7106,75.822
1991-11-30,4770,75.3989,75.3989,75.6217,75.6217,75.7869,75.8945
1991-12-31,4770,76.1173,76.1173,76.1473,76.1473,76.1156,76.2118
1992-01-31,4770,76.0099,76.0099,76.1561,76.1561,76.2458,76.3492
1992-02-29,4770,79.7352,79.7352,78.6191,78.6191,77.4898,77.5213
1992-03-31,4770,78.9225,78.9225,78.4063,78.4063,77.7568,77.8123
1992-04-30,4770,76.0293,76.0293,76.0189,76.0189,75.9591,76.0505
1992-05-31,4770,75.6879,75.6879,75.8994,75.8994,75.9446,76.0342
1992-06-30,4770,75.7504,75.7504,75.9839,75.9839,76.1161,76.2091
1992-07-31,4770,75.6585,75.6585,76.1121,76.1121,76.4741,76.5801
1992-08-31,4770,75.7835,75.7835,76.4013,76.4013,76.9561,77.0763
1992-09-30,4770,75.7162,75.7162,76.2752,76.2752,76.8478,76.9771
1992-10-31,4770,75.6401,75.6401,76.3025,76.3025,76.9111,77.042
1992-11-30,4770,75.6442,75.6442,76.308,76.308,76.9285,77.0622
1992-12-31,4770,77.3825,77.3825,77.4583,77.4583,77.5307,77.634
1993-01-31,4770,80.6126,80.6126,79.8033,79.8033,78.9537,79.0014
1993-02-28,4770,80.865,80.865,80.3787,80.3787,79.7482,79.8043
1993-03-31,4770,80.4403,80.4403,80.2109,80.2109,79.9106,79.9855
1993-04-30,4770,77.9002,77.9002,77.9992,77.9992,78.1324,78.2341
1993-05-31,4770,77.6056,77.6056,77.9483,77.9483,78.1903,78.289
1993-06-30,4770,76.9945,76.9945,77.7711,77.7711,78.4847,78.6074
1993-07-31,4770,76.7304,76.7304,77.8969,77.8969,79.0036,79.1492
1993-08-31,4770,77.0316,77.0316,78.3417,78.3417,79.6155,79.7759
1993-09-30,4770,76.5635,76.5635,77.9221,77.9221,79.3264,79.5057
1993-10-31,4770,75.9104,75.9104,77.2031,77.2031,78.66,78.8521
1993-11-30,4770,76.28,76.28,77.294,77.294,78.4979,78.6771
